NBN Atlas record ID,Scientific name,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Start date year,Locality,OSGR,Latitude,Longitude,Coordinate uncertainty_m,Identification verification status,Vitality
7a07e8c3-afc1-4924-bbf6-98d07ad0025d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,SD7488,54.29148,-2.39325,1000,Accepted - considered correct,
79ea9c0c-47e8-4975-b871-59fcd1b25c97,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Rattray Mill,NO1765646182,56.6004116,-3.341341307,1,Accepted,
7993db01-7d20-4abc-aa3b-bba43a79988d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Forest How, Eskdale",SD137995,54.38411,-3.32956,100,Accepted,
7978464f-7e0c-48c3-a4ca-c0b92c9cecc6,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Drumelzie Wood,NO68597718,56.88508542,-2.515520199,10,Accepted,
793fa8bf-57c3-45b7-952c-207e9ac8fc6b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ27,55.06884,-1.61006,10000,Unconfirmed,
79365f6e-4e75-4858-9939-73de42aed115,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NO30,56.23308,-3.0501,10000,Unconfirmed - not reviewed,
791f2afc-98bd-4d99-81c8-03f9ee7cef95,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Tarfside, Brechin, Angus DD9, UK",NO492797,56.90600584,-2.834234248,100,Accepted,
78caf850-cd18-4797-85b8-b3dabf0d835a,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX8361,54.92986494,-3.826122259,1000,Accepted,
78c48ae1-3b09-41fe-8271-804e8072c01c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Pitlochry,NN956591,56.7120349,-3.705693546,100,Accepted,
78b412cc-6873-40e3-bc7e-9ea4bb709a7b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ27,55.06884,-1.61006,10000,Unconfirmed,
78a2553e-c03b-4784-9d44-000e8b3f62d0,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Hoscote/Borthwickbrae,NT3982811778,55.39623126,-2.95014247,1,Accepted,
789159a8-ec58-40e5-a372-fe20076b8176,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Foyers, Inverness, Highland IV2 6XT, UK",NH506222,57.26619876,-4.477619439,100,Accepted,
785aaa8f-5bf8-407e-b54c-5bcc2ac0a71a,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX8555,54.87643198,-3.792527083,1000,Accepted,
7831dcee-1e6b-4b89-bd2a-1c6d5f850603,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ17,55.06924,-1.76665,10000,Unconfirmed,
780fbb17-3de7-43f1-aebf-249f933b07f6,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Cairnhead  (near Moniaive),NX7018097140,55.25128418,-4.042567177,1,Accepted,
77adc7da-6c3b-4a4a-8147-f9a38cf707f8,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY66,54.97837,-2.54837,10000,Unconfirmed,
77ac68fa-0a9c-49c8-bd65-eab4ed08529c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX8361,54.92986494,-3.826122259,1000,Accepted,
779ab91c-6bb5-4166-8bae-7f7530fccb9e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Inverurie-Keithhall,NJ7998621629,57.28504804,-2.332035603,1,Accepted,
7783b73b-d07e-4503-ae6f-00056ad0a510,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Dores road,NH566300,57.33813326,-4.382741607,100,Accepted,
7750c3c1-427b-42b8-b3cb-737fb8693225,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NS010453,55.66037788,-5.163956995,100,Accepted,
76dd9626-9667-4933-9b89-41989cd8b41a,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Wester Ord,NJ8332004985,57.13565403,-2.275608189,1,Accepted,
76ce6b1d-646d-4c00-93c8-0754d6c98e9b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Screel Hill,NX7971955506,54.87973501,-3.875006127,1,Accepted,
76859110-e4ec-4d25-89bd-fe51a78fd30e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Hoscote/Borthwickbrae,NT3914811695,55.3954016,-2.9608602,1,Accepted,
765a2ea8-b1ce-4063-b1b1-103f0d62b311,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX8455,54.87620104,-3.808105674,1000,Accepted,
763ce64e-4bb4-4d7e-842b-7620a6cf3e9d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Kirriemuir, Angus DD8 5ES, UK",NO359549,56.68157694,-3.046385991,100,Accepted,
7625982b-b240-4ca1-9d23-e3a9c676033f,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Finavon,NO480567,56.69925019,-2.849253659,100,Accepted,
760e93c8-8521-49e5-a5c3-20709180b8e8,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NO544502,56.6415226,-2.743589749,100,Accepted,
75f56917-c334-45e4-b650-769ea8847991,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Corsock, United Kingdom",NX757768,55.07001693,-3.946851089,100,Accepted,
75bb53ae-bc1c-4255-a552-16f1a329db97,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Torrs Warren,NX1512556004,54.86450556,-4.881082474,1,Accepted,
75a2a8f1-075d-46d7-bda7-681d28def7b8,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Lochhill Woods,NJ29576469,57.6666,-3.1822,50,Accepted,
75779c73-118b-4aae-a7d4-77ae58d97603,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Pitlochry-Moulinearn,NN9621954870,56.67418404,-3.693878113,1,Accepted,
7541199b-a553-4ffe-882b-74e1e9783b0b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Kemnay-Fetternear,NJ7264616206,57.23594928,-2.453205087,1,Accepted,
75303031-c40f-4b6d-9083-403ca50094ee,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX8455,54.87620104,-3.808105674,1000,Accepted,
7527d23c-aa21-4e83-a408-2d0345646aef,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Killin South,NN5761432185,56.46036968,-4.311013646,1,Accepted,
74eac7c2-dfdf-4a13-943b-b0e36713c26a,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY66,54.97837,-2.54837,10000,Unconfirmed,
74bae56b-cb61-4267-9ce6-549e18c420a0,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX8455,54.87620104,-3.808105674,1000,Accepted,
74921594-b955-4717-b4b0-9d049fbff6be,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Stirling, Stirling FK7 9PX, UK",NS774913,56.09878441,-3.971125137,100,Accepted,
74806a0b-4934-408b-8d12-e81ba6a550e6,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Loch Garten,NH98071835,57.2445,-3.69062,10,Accepted - correct,
7472eed5-987e-4a9e-87c3-f05a8d9d6215,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX8460,54.92111549,-3.810119629,1000,Accepted,
744b1911-390a-4593-a507-b3d64f6f0411,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Torrs Warren,NX1464756051,54.86475061,-4.888551262,1,Accepted,
740e03b4-23c0-4090-b60a-384db71f403b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Banchory-Blackhall,NO6885694816,57.04354502,-2.513328636,1,Accepted,
73e389d5-b6e2-4746-a987-1f3c24c7391a,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"AB53 4DH, United Kingdom",NJ73064955,57.53551863,-2.450000816,10,Accepted,
739ceb6d-6238-4970-968a-1661394f6ef7,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Alyth, Blairgowrie, Perth and Kinross PH11 8LA, UK",NO228488,56.62480332,-3.25835377,100,Accepted,
7397011a-6f9c-4611-99fa-b6884480fd7c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Sittyton,NJ8510020100,57.27150718,-2.247102505,1,Accepted,
73833468-2630-46e6-a7bd-f842735c682e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Elgin, Moray IV30 8NQ, UK",NJ257670,57.68694561,-3.246301852,100,Accepted,
7309a1b4-e136-4072-bab2-bf5d0701170f,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU02,55.51873,-1.92237,10000,Unconfirmed,
72ea2736-b1d0-4e59-8031-1bbdc71d6c8c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,SD20Y,53.5548,-3.07321,2000,Accepted,
72da8486-514b-4b8c-967a-72c5a9842295,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Newmachar Golf Course,NJ8781416337,57.23778126,-2.201908751,1,Accepted,
72c76b7f-8db4-49e4-9eac-4d63b64a3a64,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Wester Ord,NJ8268204637,57.132504,-2.286125771,1,Accepted,
72bb3eb7-1b2b-4c55-89ce-c0c6be1fe727,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Badiebath Wood,NJ830392,57.44302212,-2.283247147,100,Accepted,
72a5840f-d00c-486f-b470-a3dd6f3e436c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Belliehill,NO557636,56.76203317,-2.72470285,100,Accepted,
725cfacd-5f23-4952-84aa-eb988bd0fa1b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ28,55.1587,-1.60918,10000,Unconfirmed,
71d7e9d0-c408-4733-9afc-1afda57d6447,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Durris,NO77549598,57.05450719,-2.370303362,10,Accepted,
71b2270b-a047-4e2e-b3ec-293fdc9a376d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Glen Croe,NN2456504817,56.20362649,-4.82850717,1,Accepted,
718d209f-6cb3-4e31-9499-1907359d1dbb,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Kintore,NJ7602215707,57.23165568,-2.397224465,1,Accepted,
7185b664-8b22-4ae2-8c8c-f9f1e6ae4a95,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Saint Andrews, Saint Andrews, Fife KY16 8NA, UK",NO497109,56.28796373,-2.812647138,100,Accepted,
717acfcf-5ab9-43ed-88a5-ee10c7a4902c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Gairnhill/Kingshill Wood,NJ8567005360,57.13910234,-2.236800417,1,Accepted,
7144aea5-2c82-458b-a04d-a719b76d2af9,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU02,55.51873,-1.92237,10000,Unconfirmed,
70f0dab9-e9a8-4d7a-878a-5b5820079b51,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,iv2 7ls,NH726465,57.49101351,-4.12567332,100,Accepted,
70f00f0f-baaa-4656-8718-6d29092cc535,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Kemnay, Inverurie, Aberdeenshire AB51 5LH, UK",NJ734150,57.22515937,-2.440583937,100,Accepted,
70ce89f7-1d15-4c5f-a9b5-c106d96021e2,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY0694,55.23120303,-3.478183581,1000,Accepted,
70a4e26d-b112-4850-a02a-e08c78a31aea,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Camerory,NJ0181330754,57.35688303,-3.63220778,1,Accepted,
7058c760-2547-42eb-be8a-d27288ae8704,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Dronley Woods,NO34163678,56.5185,-3.0715,50,Accepted,
70176c1a-033c-42f9-8527-8bd7b2ced975,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Crathes West,NO7308496657,57.06035065,-2.443840758,1,Accepted,
6fc5982c-0903-4058-bd1c-4eed2aa10332,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Hillside,NO6979661677,56.74588299,-2.493891853,1,Accepted,
6fa243f2-3b9d-47da-a839-800a16948fed,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NO17460015,56.1868,-3.3314,50,Accepted,
6f995eb4-d506-4241-ac8f-ed1f03179b9c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Sittyton,NJ8520020400,57.27420558,-2.245462047,1,Accepted,
6f597e2e-674b-4047-babc-c0e7f0bb97cd,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Alford,NJ5754916654,57.23882273,-2.703393382,1,Accepted,
6f175a5f-dce8-41b0-a35f-429b7571759d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Brodick Castle, Garden and Country Park, Isle of Arran, Royaume-Uni",NS016379,55.59422528,-5.149099904,100,Accepted,
6ef2a20e-388b-41a5-bf09-465f4a3bce2e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX8460,54.92111549,-3.810119629,1000,Accepted,
6e5f5729-31c8-49e5-a537-827e86866592,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Easter Park / Lemahamish,NS5314499494,56.1655127,-4.365276736,1,Accepted,
6e21e87e-1290-4ce0-b394-59ec7785a5c2,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Creagdhu,NN2640304146,56.19827816,-4.798474629,1,Accepted,
6e09e066-d608-4da4-89fd-2cb2ac9ab9a7,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,ph11 8lb,NO219502,56.63722982,-3.273443149,100,Accepted,
6dfe6955-5387-4d69-8452-310c4c76be07,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Abercairney,NN9051923030,56.38694087,-3.773446999,1,Accepted,
6d5ad6b0-dc0e-4e75-8bfb-d54e822d2c9b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Lochearnhead,NN5967324035,56.38781594,-4.273253731,1,Accepted,
6cf578f4-ef78-4615-b31a-bcec8a8447b7,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Cortachy, Kirriemuir, Angus DD8 4QF, UK",NO390596,56.72421354,-2.996905344,100,Accepted,
6cb760ed-b0de-4c5c-a220-7dc3e979cb03,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Banchory,NO6949696041,57.05459306,-2.50292907,1,Accepted,
6cb45d27-e230-437c-98e6-9342adf80408,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Alyth, Blairgowrie, Perth and Kinross PH11 8LA, UK",NO228489,56.62570159,-3.258383662,100,Accepted,
6c653fb7-c3f3-4686-ba95-1e20c6d321d2,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NT5809,55.37316046,-2.662807089,1000,Accepted,
6c590e6f-bd7b-42fc-8264-d1bb7827400b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Saint John& 039;s Town of Dalry, Castle Douglas, Dumfries and Galloway DG7 3TX, UK",NX624819,55.11231163,-4.157471823,100,Accepted,
6c209b74-82d9-41f9-9b9d-7dbfc38548b8,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Nethybridge, south end and just west",NH9920,57.25969725,-3.674550867,1000,Accepted,
6bdd8894-a9ef-48b7-b714-f9af7613eef0,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Fetternear,NJ7228217220,57.24503682,-2.459348939,1,Accepted,
6bc6616b-a891-48f5-9b6b-0435e7f00063,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Crathes West,NO7295296868,57.06223853,-2.446040075,1,Accepted,
6b6490e6-5d1e-40df-9176-4094b599de79,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Slip road into Dunkeld from A9 at entrance to Village.  Squirrel scampering from right to left across the road.,NO026421,56.56086409,-3.584962721,100,Accepted,
6b5de95c-feff-464b-9d2e-65d5a79293b4,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Pitmedden Garden,NJ8858428107,57.34354081,-2.18969404,1,Accepted,
6ada5117-4c10-4eaf-963a-bff26dee677c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Burnside,NO50554968,56.6364,-2.8077,50,Accepted,
6ad8dfa8-f20f-4460-a729-3c23a11d38ec,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NN7722,56.37436801,-3.991812745,1000,Accepted,
6abb8862-4083-4627-81ea-9c82ad5609c8,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU02,55.51873,-1.92237,10000,Unconfirmed,
6ab69de0-29f0-488b-bd38-43df17301b2d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX8454,54.8672181,-3.807703553,1000,Accepted,
6a577b20-5afd-4f65-91d6-3910a55871f5,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ27,55.06884,-1.61006,10000,Unconfirmed,
6a4aeb9c-7a47-4eda-8364-1216951679cc,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Prosen Bridge,NO395587,56.71619359,-2.98852324,100,Accepted,
69ec40ba-dea9-4d26-8fd8-27944ceea29a,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Lochearnhead,NN5967324035,56.38781594,-4.273253731,1,Accepted,
69cd5dd8-aede-47b1-b595-28a9ba4326ba,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,cotterdale,SD83319403,54.3416,-2.2581,50,Accepted,
69a4bad4-5bb8-47c6-9102-9273404f87b9,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU02,55.51873,-1.92237,10000,Unconfirmed,
6998fefe-9132-467f-b233-cedfdf0995da,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Torrs Warren,NX1464756051,54.86475061,-4.888551262,1,Accepted,
698a9b31-b8c5-47bc-bf9d-96506e7b1e8c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Western avenue glenrothes,NO273029,56.21319261,-3.172270734,100,Accepted,
69826efb-8bb3-45a1-947d-15255642fa89,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Ladyhill Road, Bieldside, United Kingdom",NJ878035,57.12245349,-2.201512063,100,Accepted,
69794a9c-c84c-4fce-88ed-843d58d59e75,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Bieldside, Aberdeen, Aberdeen City AB15 9BX, UK",NJ878052,57.13772638,-2.201595043,100,Accepted,
693d8f08-721f-43fd-befc-68546ace1cb5,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Ardgartan,NN2717303095,56.18912568,-4.785394375,1,Accepted,
6907474e-05d3-4056-a659-80b73a04dbf6,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ27,55.06884,-1.61006,10000,Unconfirmed,
68f65e71-5155-4948-b17b-4f2fd31289fc,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Garlogie,NJ7967005652,57.14149933,-2.335971345,1,Accepted,
68bedcb8-9c10-42a3-9656-a99ff62c8ddd,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU00,55.33902,-1.92272,10000,Unconfirmed,
68b485a9-3e00-4979-84dd-c3c815e94808,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY78,55.15869,-2.3939,10000,Unconfirmed,
689fd05a-ec35-4103-8495-a213db3d0914,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Glentrool,NX3888578822,55.07759384,-4.524057598,1,Accepted,
682b8e21-27ea-45da-862b-a79c203f367d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Netherton,NO2626746059,56.60073969,-3.20107441,1,Accepted,
6812a4ce-4793-4e27-9ec5-a304756143f4,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Belliehill,NO557636,56.76203317,-2.72470285,100,Accepted,
67e2279f-ed30-4921-b37f-657430c17d52,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Alyth, Blairgowrie, Perth and Kinross PH11, UK",NO245485,56.62238553,-3.23056353,100,Accepted,
66c21f23-7d8a-4d0c-8924-f63c5386f553,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Cortachy,NO394602,56.72965565,-2.990511087,100,Accepted,
66bf25fb-0979-4f0d-b02d-c5dc00e1a5df,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Low Lorton Bridge,NY15142569,54.6192,-3.3156,50,Accepted,
669a6e68-db89-459b-8622-c44491e65c6e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU00,55.33902,-1.92272,10000,Unconfirmed,
66711321-64aa-4c44-b79c-534d00d39297,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Dalcross, Inverness, Highland IV2 7JF, UK",NH770495,57.51916201,-4.053826824,100,Accepted,
6604f0f6-c9cc-4abb-a27a-8f5b0edfa8f8,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ27,55.06884,-1.61006,10000,Unconfirmed,
65ce1874-55a8-4cbc-8152-e47f7360ef29,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,PA35 1JQ,NN007314,56.43271477,-5.232740117,100,Accepted,
65c7b1ab-9ea5-4737-b756-c78b4cb8cf92,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Over Dalgleish - Eskdalemuir,NT2735109045,55.36998664,-3.146408912,1,Accepted,
65c2063f-6c93-42ae-825c-aee9f073c646,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,H24,54.35309,-7.61626,10000,Accepted,
65465681-f3f7-4d02-94ef-ba8d3eddf3d1,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Barcaldine,NM962414,56.52049417,-5.313410064,100,Accepted,
65194e73-b73a-4dd0-85a7-a81d0564c5aa,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Auchterarder, Auchterarder, Perth and Kinross PH3 1JS, UK",NN932142,56.30825054,-3.726454018,100,Accepted,
651054ee-a149-4365-b181-fd2a76365c31,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Killin, Scotland, United Kingdom",NN572332,56.46935686,-4.318282325,100,Accepted,
650de012-b74f-4247-a211-e81f12dd2598,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NT5809,55.37316046,-2.662807089,1000,Accepted,
64fe2656-c10c-4126-90f7-eeafe37d48a7,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Kintore, Inverurie, Aberdeenshire AB51 0XX, UK",NJ752144,57.21987014,-2.410710995,100,Accepted,
64732c76-46f6-40b3-9c53-388bc401f4c5,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ27,55.06884,-1.61006,10000,Unconfirmed,
6419c5c0-816e-459a-97fa-8e655b1b9b5a,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Pitlochry-Moulinearn,NN9655154418,56.67019825,-3.688280395,1,Accepted,
635518f7-f91e-4e0e-ae4b-5b33d9357543,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX8455,54.87620104,-3.808105674,1000,Accepted,
632b7818-8a5b-4675-a8ee-569ad4eccc8f,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU02,55.51873,-1.92237,10000,Unconfirmed,
62e76ffd-eebe-44f6-ac14-6245b706a744,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Braco, Dunblane, Perth and Kinross FK15 9QA, UK",NN839102,56.27014269,-3.874944309,100,Accepted,
62d5fac3-a501-431a-8f10-1e8ce287f7d0,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY0691,55.2042513,-3.477184767,1000,Accepted,
628aa26f-ce66-40cc-b9de-79879a039825,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Scaniport,NH628397,57.42733,-4.28577,100,Accepted,
6266fbc0-60d0-40df-83ec-1bd5b51ef8c7,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Coilhallan,NN6134207062,56.23591775,-4.237309454,1,Accepted,
62471d2e-ed55-4a6f-87f9-372640963255,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Dalmunzie,NJ8762202450,57.11301546,-2.204400177,1,Accepted,
623f3577-9a90-4e68-9cb4-332f8dee8041,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Balmaha Plantation,NS4244791346,56.08895522,-4.532566139,1,Accepted,
